asv	seqround	sample	count
8d96203fbb5a72a8d54e4934fa0b4573	asv_table.plate1	neg1	17
8d96203fbb5a72a8d54e4934fa0b4573	asv_table.plate1	neg2	85
f0850db67413ea0a66ef210f95677485	asv_table.plate1	202	457
f0850db67413ea0a66ef210f95677485	asv_table.plate1	228	122
f0850db67413ea0a66ef210f95677485	asv_table.plate1	518	58
f0850db67413ea0a66ef210f95677485	asv_table.plate1	529	305
f0850db67413ea0a66ef210f95677485	asv_table.plate1	560	293
f0850db67413ea0a66ef210f95677485	asv_table.plate1	FD200	1061
f0850db67413ea0a66ef210f95677485	asv_table.plate1	FD212	45
f0850db67413ea0a66ef210f95677485	asv_table.plate1	FD519	60
f0850db67413ea0a66ef210f95677485	asv_table.plate1	FD560	677
f0850db67413ea0a66ef210f95677485	asv_table.plate1	FD571	218
f0850db67413ea0a66ef210f95677485	asv_table.plate1	neg1	6
f0850db67413ea0a66ef210f95677485	asv_table.plate1	neg2	31
f0850db67413ea0a66ef210f95677485	asv_table.plate1	neg3	114
ffcb6780ae2d867b13066891229c170c	asv_table.plate1	202	426
ffcb6780ae2d867b13066891229c170c	asv_table.plate1	FD200	706
ffcb6780ae2d867b13066891229c170c	asv_table.plate1	FD571	1543
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	202	740
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	228	474
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	518	1026
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	529	1029
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	560	299
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	FD200	846
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	FD212	117
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	FD519	162
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	FD560	888
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	FD571	170
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	neg2	17
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	neg3	4
8f51d82f637b533c4bf93d8f18ccbc3f	asv_table.plate1	neg4	5
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	202	279
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	228	97
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	518	174
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	529	174
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	560	141
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	FD200	482
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	FD212	113
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	FD519	136
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	FD560	133
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	FD571	559
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	neg1	3
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	neg2	14
17f804cc94127594bcc4f6a0fe98c3ab	asv_table.plate1	neg4	4
a99dc607d1c03cffa4fbfdca0c4882b5	asv_table.plate1	202	989
a99dc607d1c03cffa4fbfdca0c4882b5	asv_table.plate1	228	97
a99dc607d1c03cffa4fbfdca0c4882b5	asv_table.plate1	529	39
a99dc607d1c03cffa4fbfdca0c4882b5	asv_table.plate1	FD200	1099
a99dc607d1c03cffa4fbfdca0c4882b5	asv_table.plate1	FD212	123
a99dc607d1c03cffa4fbfdca0c4882b5	asv_table.plate1	FD519	30
a99dc607d1c03cffa4fbfdca0c4882b5	asv_table.plate1	FD571	16
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	202	185
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	228	216
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	518	523
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	529	300
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	560	290
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	FD200	503
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	FD212	363
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	FD519	886
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	FD560	616
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	FD571	837
e33d7bf77ae08d611d59826d1d5f5588	asv_table.plate1	neg2	29
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	202	40
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	228	184
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	518	6
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	529	852
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	560	90
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	FD200	323
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	FD212	90
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	FD519	51
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	FD560	56
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	neg2	4
3731b629310d02d9c249948a8cc2e5d1	asv_table.plate1	neg4	7
4183b288eadee1a63de63031477a4614	asv_table.plate1	202	220
4183b288eadee1a63de63031477a4614	asv_table.plate1	228	239
4183b288eadee1a63de63031477a4614	asv_table.plate1	518	42
4183b288eadee1a63de63031477a4614	asv_table.plate1	529	1332
4183b288eadee1a63de63031477a4614	asv_table.plate1	560	65
4183b288eadee1a63de63031477a4614	asv_table.plate1	FD200	183
4183b288eadee1a63de63031477a4614	asv_table.plate1	FD212	31
4183b288eadee1a63de63031477a4614	asv_table.plate1	FD519	26
4183b288eadee1a63de63031477a4614	asv_table.plate1	FD560	35
4183b288eadee1a63de63031477a4614	asv_table.plate1	FD571	2044
4183b288eadee1a63de63031477a4614	asv_table.plate1	neg2	5
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	518	233
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	529	112
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	560	37
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	FD200	113
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	FD212	167
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	FD519	57
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	FD560	58
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	FD571	130
0621176afb26a20afc63f8bee39c08c3	asv_table.plate1	neg4	7
7ccfa57ab7f2432a43f277df20abc46f	asv_table.plate1	560	32
7ccfa57ab7f2432a43f277df20abc46f	asv_table.plate1	FD212	20
7ccfa57ab7f2432a43f277df20abc46f	asv_table.plate1	neg3	40
ff41d787d4d927b9596eebf7cf315d4a	asv_table.plate1	560	11
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	228	81
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	518	575
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	560	993
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	FD200	15
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	FD212	44
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	FD519	727
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	FD560	424
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	FD571	3
c941caa6f9d5f386835a14aacbb8fa72	asv_table.plate1	neg2	8
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	202	32
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	228	137
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	518	306
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	529	125
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	560	137
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	FD200	27
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	FD212	53
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	FD560	62
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	FD571	174
b20d40b18c1f644517dba2991d8de77e	asv_table.plate1	neg2	3
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	202	833
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	228	287
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	518	321
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	529	46
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	560	514
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	FD200	997
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	FD212	301
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	FD519	67
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	FD560	260
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	FD571	241
55f15e2fe51e896fd10ee7c78c54bf63	asv_table.plate1	neg2	8
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	228	115
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	518	213
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	529	18
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	560	645
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	FD200	62
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	FD212	113
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	FD519	913
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	FD560	530
ce0ef0fc5a8b4532c835cc5da21bff30	asv_table.plate1	FD571	529
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	202	243
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	228	2582
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	518	682
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	529	411
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	560	204
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	FD212	2079
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	FD519	592
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	FD560	259
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	neg2	15
bd829372b9d313b0e6335807b67955c6	asv_table.plate1	neg4	21
1ea17f6d573df4b3f1df09ea49a72443	asv_table.plate1	228	54
1ea17f6d573df4b3f1df09ea49a72443	asv_table.plate1	518	27
1ea17f6d573df4b3f1df09ea49a72443	asv_table.plate1	529	239
1ea17f6d573df4b3f1df09ea49a72443	asv_table.plate1	560	426
1ea17f6d573df4b3f1df09ea49a72443	asv_table.plate1	FD212	142
1ea17f6d573df4b3f1df09ea49a72443	asv_table.plate1	FD560	751
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	228	1253
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	518	648
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	529	108
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	560	121
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	FD200	744
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	FD212	437
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	FD519	195
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	FD560	124
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	FD571	262
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	neg1	9
12fb263786639f9dde4d475913b49dd6	asv_table.plate1	neg4	4
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	202	473
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	228	282
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	518	323
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	529	179
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	560	55
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	FD200	966
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	FD212	1143
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	FD519	470
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	FD560	57
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	FD571	1133
24f24dc590a8a74ccdd8684247800f42	asv_table.plate1	neg4	8
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	202	125
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	228	766
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	518	205
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	529	278
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	560	54
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	FD200	78
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	FD212	72
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	FD519	21
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	FD560	74
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	FD571	129
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	neg1	5
010ed335fb48d4dbc5903cabedb35bb9	asv_table.plate1	neg2	19
2653a431a6e62921bd0562a67141e254	asv_table.plate1	518	20
2653a431a6e62921bd0562a67141e254	asv_table.plate1	529	114
2653a431a6e62921bd0562a67141e254	asv_table.plate1	560	35
2653a431a6e62921bd0562a67141e254	asv_table.plate1	FD519	82
2653a431a6e62921bd0562a67141e254	asv_table.plate1	FD560	124
2653a431a6e62921bd0562a67141e254	asv_table.plate1	neg2	23
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	202	72
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	228	473
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	518	992
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	529	156
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	560	250
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	FD200	97
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	FD212	585
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	FD519	344
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	FD560	191
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	FD571	10
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	neg1	6
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	neg2	10
074ab74a92a2f4a751aff98da87dc3bb	asv_table.plate1	neg4	7
53f1707392f9591413283770007c2276	asv_table.plate1	202	37
53f1707392f9591413283770007c2276	asv_table.plate1	228	33
53f1707392f9591413283770007c2276	asv_table.plate1	518	46
53f1707392f9591413283770007c2276	asv_table.plate1	529	177
53f1707392f9591413283770007c2276	asv_table.plate1	560	85
53f1707392f9591413283770007c2276	asv_table.plate1	FD200	116
53f1707392f9591413283770007c2276	asv_table.plate1	FD212	72
53f1707392f9591413283770007c2276	asv_table.plate1	FD519	130
53f1707392f9591413283770007c2276	asv_table.plate1	FD560	64
53f1707392f9591413283770007c2276	asv_table.plate1	neg2	25
53f1707392f9591413283770007c2276	asv_table.plate1	neg3	4
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	202	192
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	228	45
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	518	64
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	529	128
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	560	91
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	FD200	308
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	FD212	10
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	FD560	21
1e540c4bf336dd4d63ce15dd1adda489	asv_table.plate1	FD571	151
adf36d199999803599eefcb989e7127a	asv_table.plate1	228	45
adf36d199999803599eefcb989e7127a	asv_table.plate1	518	13
adf36d199999803599eefcb989e7127a	asv_table.plate1	529	278
adf36d199999803599eefcb989e7127a	asv_table.plate1	560	72
adf36d199999803599eefcb989e7127a	asv_table.plate1	FD200	224
adf36d199999803599eefcb989e7127a	asv_table.plate1	FD212	199
adf36d199999803599eefcb989e7127a	asv_table.plate1	FD560	69
adf36d199999803599eefcb989e7127a	asv_table.plate1	FD571	76
adf36d199999803599eefcb989e7127a	asv_table.plate1	neg1	9
adf36d199999803599eefcb989e7127a	asv_table.plate1	neg2	8
78dad3684ec2a962a72b00ec7e09e357	asv_table.plate1	202	60
78dad3684ec2a962a72b00ec7e09e357	asv_table.plate1	228	54
78dad3684ec2a962a72b00ec7e09e357	asv_table.plate1	518	82
78dad3684ec2a962a72b00ec7e09e357	asv_table.plate1	560	28
78dad3684ec2a962a72b00ec7e09e357	asv_table.plate1	FD200	231
78dad3684ec2a962a72b00ec7e09e357	asv_table.plate1	FD212	180
78dad3684ec2a962a72b00ec7e09e357	asv_table.plate1	FD571	55
90af30c193662bd3f504c4d72d77794e	asv_table.plate1	560	93
90af30c193662bd3f504c4d72d77794e	asv_table.plate1	FD560	7
a26b8e2a8a22f3f9c70010208af1b0b4	asv_table.plate1	202	2709
a26b8e2a8a22f3f9c70010208af1b0b4	asv_table.plate1	228	204
a26b8e2a8a22f3f9c70010208af1b0b4	asv_table.plate1	518	29
a26b8e2a8a22f3f9c70010208af1b0b4	asv_table.plate1	529	933
a26b8e2a8a22f3f9c70010208af1b0b4	asv_table.plate1	560	36
a26b8e2a8a22f3f9c70010208af1b0b4	asv_table.plate1	FD212	339
a26b8e2a8a22f3f9c70010208af1b0b4	asv_table.plate1	FD560	252
9ae8b04565311781e4d2417b890f1817	asv_table.plate1	202	782
9ae8b04565311781e4d2417b890f1817	asv_table.plate1	529	417
9ae8b04565311781e4d2417b890f1817	asv_table.plate1	FD200	1043
9ae8b04565311781e4d2417b890f1817	asv_table.plate1	FD212	36
9ae8b04565311781e4d2417b890f1817	asv_table.plate1	FD571	1297
76263baa0b9ee63863072926f4eb6300	asv_table.plate1	202	106
76263baa0b9ee63863072926f4eb6300	asv_table.plate1	518	134
76263baa0b9ee63863072926f4eb6300	asv_table.plate1	560	67
76263baa0b9ee63863072926f4eb6300	asv_table.plate1	FD212	57
76263baa0b9ee63863072926f4eb6300	asv_table.plate1	FD519	95
76263baa0b9ee63863072926f4eb6300	asv_table.plate1	FD560	1184
76263baa0b9ee63863072926f4eb6300	asv_table.plate1	neg3	119
0f793410f37425f3878413f359c22686	asv_table.plate1	202	567
0f793410f37425f3878413f359c22686	asv_table.plate1	228	109
0f793410f37425f3878413f359c22686	asv_table.plate1	518	353
0f793410f37425f3878413f359c22686	asv_table.plate1	529	71
0f793410f37425f3878413f359c22686	asv_table.plate1	560	18
0f793410f37425f3878413f359c22686	asv_table.plate1	FD200	1714
0f793410f37425f3878413f359c22686	asv_table.plate1	FD212	369
0f793410f37425f3878413f359c22686	asv_table.plate1	FD560	40
0f793410f37425f3878413f359c22686	asv_table.plate1	FD571	346
0f793410f37425f3878413f359c22686	asv_table.plate1	neg1	3
0f793410f37425f3878413f359c22686	asv_table.plate1	neg2	7
0f793410f37425f3878413f359c22686	asv_table.plate1	neg3	105
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	228	65
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	518	494
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	529	414
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	560	826
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	FD212	905
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	FD519	1805
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	FD560	708
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	neg1	14
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	neg2	21
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	neg3	7
3a23f0bfedc1a0540f19dccb0d8606da	asv_table.plate1	neg4	13
117de6f9352ca093eefb4e5b5b72d18b	asv_table.plate1	202	562
117de6f9352ca093eefb4e5b5b72d18b	asv_table.plate1	FD200	447
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	202	600
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	228	23
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	518	245
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	529	36
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	560	255
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	FD200	1768
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	FD212	191
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	FD519	971
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	FD560	413
e450bc5613e5719ca5d7539b4520b5f7	asv_table.plate1	FD571	897
6ba48d3bea4f73afb74a5aa8d0d5364d	asv_table.plate1	228	48
6ba48d3bea4f73afb74a5aa8d0d5364d	asv_table.plate1	FD519	111
6ba48d3bea4f73afb74a5aa8d0d5364d	asv_table.plate1	neg3	143
d89200a85873e223d838f4ef0ca9bcb4	asv_table.plate1	202	332
d89200a85873e223d838f4ef0ca9bcb4	asv_table.plate1	228	151
d89200a85873e223d838f4ef0ca9bcb4	asv_table.plate1	529	196
d89200a85873e223d838f4ef0ca9bcb4	asv_table.plate1	FD200	548
d89200a85873e223d838f4ef0ca9bcb4	asv_table.plate1	FD212	451
d89200a85873e223d838f4ef0ca9bcb4	asv_table.plate1	FD519	267
d89200a85873e223d838f4ef0ca9bcb4	asv_table.plate1	FD571	1341
5835002eee954f9fdb036783faa37511	asv_table.plate1	202	5848
5835002eee954f9fdb036783faa37511	asv_table.plate1	neg3	177
76f1650386234fd77c67751296ada883	asv_table.plate1	202	7
76f1650386234fd77c67751296ada883	asv_table.plate1	228	5
76f1650386234fd77c67751296ada883	asv_table.plate1	560	47
76f1650386234fd77c67751296ada883	asv_table.plate1	FD560	25
76f1650386234fd77c67751296ada883	asv_table.plate1	neg3	19
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	228	44
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	518	612
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	529	338
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	560	20
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	FD212	425
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	FD519	753
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	FD560	27
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	neg2	55
dbc282ca26e3f8cf6e2c621d4cbe5bff	asv_table.plate1	neg4	14
0aba9ac721454dcb2834d96461053690	asv_table.plate1	202	51
0aba9ac721454dcb2834d96461053690	asv_table.plate1	228	101
0aba9ac721454dcb2834d96461053690	asv_table.plate1	518	276
0aba9ac721454dcb2834d96461053690	asv_table.plate1	529	131
0aba9ac721454dcb2834d96461053690	asv_table.plate1	560	153
0aba9ac721454dcb2834d96461053690	asv_table.plate1	FD200	122
0aba9ac721454dcb2834d96461053690	asv_table.plate1	FD212	230
0aba9ac721454dcb2834d96461053690	asv_table.plate1	FD519	494
0aba9ac721454dcb2834d96461053690	asv_table.plate1	FD560	239
0aba9ac721454dcb2834d96461053690	asv_table.plate1	FD571	568
0aba9ac721454dcb2834d96461053690	asv_table.plate1	neg3	8
0aba9ac721454dcb2834d96461053690	asv_table.plate1	neg4	22
353d5f7812bbece15d4d73ddb1064bb4	asv_table.plate1	202	1054
353d5f7812bbece15d4d73ddb1064bb4	asv_table.plate1	228	199
353d5f7812bbece15d4d73ddb1064bb4	asv_table.plate1	529	217
353d5f7812bbece15d4d73ddb1064bb4	asv_table.plate1	FD200	448
353d5f7812bbece15d4d73ddb1064bb4	asv_table.plate1	FD212	1288
353d5f7812bbece15d4d73ddb1064bb4	asv_table.plate1	FD571	499
04be702b895fe5ed0568344daf564276	asv_table.plate1	neg3	8628
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	202	49
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	228	46
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	518	442
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	529	231
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	560	573
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	FD212	6
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	FD519	44
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	FD560	563
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	FD571	263
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	neg1	4
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate1	neg2	4
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	202	144
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	518	4355
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	529	282
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	560	29
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	FD200	159
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	FD519	374
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	FD560	16
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate1	FD571	63
5958661f6aaa409af67ceffc524bec9e	asv_table.plate1	FD519	3
b24a5e58caf6a2d8461fc412a4bf5e65	asv_table.plate1	560	13
b24a5e58caf6a2d8461fc412a4bf5e65	asv_table.plate1	FD560	10
f5e5740f09c5a453246e5426118a0efb	asv_table.plate1	560	28
f5e5740f09c5a453246e5426118a0efb	asv_table.plate1	FD519	28
f5e5740f09c5a453246e5426118a0efb	asv_table.plate1	neg1	12
0c2239ac7e1dfec0e07f848dc4b8b168	asv_table.plate1	202	35
0c2239ac7e1dfec0e07f848dc4b8b168	asv_table.plate1	560	13
0c2239ac7e1dfec0e07f848dc4b8b168	asv_table.plate1	FD560	16
0c2239ac7e1dfec0e07f848dc4b8b168	asv_table.plate1	neg3	92
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	202	114
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	228	96
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	518	927
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	529	33
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	560	147
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	FD200	253
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	FD212	381
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	FD519	1396
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	FD560	223
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	FD571	101
0611e872eaa0f8a1865d4f43380da123	asv_table.plate1	neg2	26
