asv	sample	count	relab
0611e872eaa0f8a1865d4f43380da123	FD212	381	0.0067994431952029125
0611e872eaa0f8a1865d4f43380da123	FD213	905	0.007822223758816207
0611e872eaa0f8a1865d4f43380da123	FD228	187	0.0025944116096451066
0611e872eaa0f8a1865d4f43380da123	FD229	1268	0.01556420233463035
0611e872eaa0f8a1865d4f43380da123	FD514	982	0.00835069518261831
0611e872eaa0f8a1865d4f43380da123	FD518	1137	0.014574307175635142
0611e872eaa0f8a1865d4f43380da123	FD519	1396	0.018612092527164857
0611e872eaa0f8a1865d4f43380da123	FD528	197	0.0015853216915462922
0611e872eaa0f8a1865d4f43380da123	FD538	485	0.005929820271426825
0611e872eaa0f8a1865d4f43380da123	FD541	413	0.002924701333465523
0611e872eaa0f8a1865d4f43380da123	FD560	223	0.003883867147360538
0611e872eaa0f8a1865d4f43380da123	FD566	156	0.0013891980943051784
0611e872eaa0f8a1865d4f43380da123	FD571	101	0.001302284800660168
0621176afb26a20afc63f8bee39c08c3	201	633	0.0037125446473082586
0621176afb26a20afc63f8bee39c08c3	212	301	0.0031087012651691195
0621176afb26a20afc63f8bee39c08c3	213	97	0.0012104120392323243
0621176afb26a20afc63f8bee39c08c3	229	2809	0.05485471020153101
0621176afb26a20afc63f8bee39c08c3	514	176	0.0026094950034101353
0621176afb26a20afc63f8bee39c08c3	518	233	0.004960401941582219
0621176afb26a20afc63f8bee39c08c3	529	112	0.0020640976023294814
0621176afb26a20afc63f8bee39c08c3	541	551	0.003004214624146034
0621176afb26a20afc63f8bee39c08c3	560	37	9.409251583043002e-4
0621176afb26a20afc63f8bee39c08c3	568	328	0.0019175791732193698
0621176afb26a20afc63f8bee39c08c3	571	94	7.114205706501173e-4
0621176afb26a20afc63f8bee39c08c3	FD198	154	0.0013396546474707493
0621176afb26a20afc63f8bee39c08c3	FD200	113	0.0013172158951822537
0621176afb26a20afc63f8bee39c08c3	FD201	279	0.005872447905704062
0621176afb26a20afc63f8bee39c08c3	FD212	167	0.0029803333690259486
0621176afb26a20afc63f8bee39c08c3	FD213	127	0.0010977043285852579
0621176afb26a20afc63f8bee39c08c3	FD229	6729	0.08259583399820791
0621176afb26a20afc63f8bee39c08c3	FD514	432	0.0036736255793188488
0621176afb26a20afc63f8bee39c08c3	FD518	460	0.005896377573256082
0621176afb26a20afc63f8bee39c08c3	FD519	57	7.59949336710886e-4
0621176afb26a20afc63f8bee39c08c3	FD529	205	0.0027858938642386357
0621176afb26a20afc63f8bee39c08c3	FD541	413	0.002924701333465523
0621176afb26a20afc63f8bee39c08c3	FD560	58	0.0010101537872058799
0621176afb26a20afc63f8bee39c08c3	FD568	239	0.002919119622835088
0621176afb26a20afc63f8bee39c08c3	FD571	130	0.001676208159265563
064f56cfad846a4062bf1ff5cf3b2a0e	198	104	0.0010741027627162406
064f56cfad846a4062bf1ff5cf3b2a0e	200	383	0.0032840300107181137
064f56cfad846a4062bf1ff5cf3b2a0e	201	394	0.0023108097804730708
064f56cfad846a4062bf1ff5cf3b2a0e	202	216	0.002822717649826194
064f56cfad846a4062bf1ff5cf3b2a0e	212	30	3.0983733539891554e-4
064f56cfad846a4062bf1ff5cf3b2a0e	228	8	1.643419133507262e-4
064f56cfad846a4062bf1ff5cf3b2a0e	229	30	5.858459615685049e-4
064f56cfad846a4062bf1ff5cf3b2a0e	568	329	0.001923425451186502
064f56cfad846a4062bf1ff5cf3b2a0e	571	1162	0.008794369181866343
064f56cfad846a4062bf1ff5cf3b2a0e	FD198	158	0.0013744508720803792
064f56cfad846a4062bf1ff5cf3b2a0e	FD200	179	0.0020865632321913578
064f56cfad846a4062bf1ff5cf3b2a0e	FD201	75	0.0015786150284150704
064f56cfad846a4062bf1ff5cf3b2a0e	FD202	221	0.0022634398140087466
064f56cfad846a4062bf1ff5cf3b2a0e	FD212	13	2.3200199878645108e-4
064f56cfad846a4062bf1ff5cf3b2a0e	FD213	1	8.643341169962661e-6
064f56cfad846a4062bf1ff5cf3b2a0e	FD228	5	6.936929437553761e-5
064f56cfad846a4062bf1ff5cf3b2a0e	FD229	91	0.0011169892842676356
064f56cfad846a4062bf1ff5cf3b2a0e	FD568	84	0.0010259667293646335
064f56cfad846a4062bf1ff5cf3b2a0e	FD571	497	0.006408272731961422
